year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2018,7-Nov-18,21,,
2018,7-Nov-18,22,,
2018,7-Nov-18,23,,
2018,7-Nov-18,24,,
2018,8-Nov-18,1,,
2018,8-Nov-18,2,,
2018,8-Nov-18,3,,
2018,8-Nov-18,4,,
2018,8-Nov-18,5,,
2018,8-Nov-18,6,0.346,9
2018,8-Nov-18,7,6.19,442
2018,8-Nov-18,8,92.148,728
2018,8-Nov-18,9,287.82,832
2018,8-Nov-18,10,515.908,947
2018,8-Nov-18,11,635.312,985
2018,8-Nov-18,12,680.237,1000
2018,8-Nov-18,13,678.177,1015
2018,8-Nov-18,14,581.178,975
2018,8-Nov-18,15,400.713,883
2018,8-Nov-18,16,138.907,735
2018,8-Nov-18,17,6.689,540
2018,8-Nov-18,18,,
2018,8-Nov-18,19,,
2018,8-Nov-18,20,,
2018,8-Nov-18,21,,
2018,8-Nov-18,22,,
2018,8-Nov-18,23,,
2018,8-Nov-18,24,,
2018,9-Nov-18,1,,
2018,9-Nov-18,2,,
2018,9-Nov-18,3,,
2018,9-Nov-18,4,,
2018,9-Nov-18,5,,
2018,9-Nov-18,6,,
2018,9-Nov-18,7,7.194,535
2018,9-Nov-18,8,129.29,734
2018,9-Nov-18,9,357.749,880
2018,9-Nov-18,10,445.949,922
2018,9-Nov-18,11,289.445,859
2018,9-Nov-18,12,196.518,803
2018,9-Nov-18,13,155.772,756
2018,9-Nov-18,14,100.196,721
2018,9-Nov-18,15,49.947,692
2018,9-Nov-18,16,13.567,628
2018,9-Nov-18,17,1.261,33
2018,9-Nov-18,18,,
2018,9-Nov-18,19,,
2018,9-Nov-18,20,,
2018,9-Nov-18,21,,
2018,9-Nov-18,22,,
2018,9-Nov-18,23,,
2018,9-Nov-18,24,,
2018,10-Nov-18,1,,
2018,10-Nov-18,2,,
2018,10-Nov-18,3,,
2018,10-Nov-18,4,,
2018,10-Nov-18,5,,
2018,10-Nov-18,6,,
2018,10-Nov-18,7,1.008,33
2018,10-Nov-18,8,18.83,647
2018,10-Nov-18,9,74.46,759
2018,10-Nov-18,10,145,859
2018,10-Nov-18,11,253.575,927
2018,10-Nov-18,12,330.499,973
2018,10-Nov-18,13,409.005,1014
2018,10-Nov-18,14,402.54,1016
2018,10-Nov-18,15,340.423,960
2018,10-Nov-18,16,112.311,786
2018,10-Nov-18,17,5.718,510
2018,10-Nov-18,18,,
2018,10-Nov-18,19,,
2018,10-Nov-18,20,,
2018,10-Nov-18,21,,
2018,10-Nov-18,22,,
2018,10-Nov-18,23,,
2018,10-Nov-18,24,,
2018,11-Nov-18,1,,
2018,11-Nov-18,2,,
2018,11-Nov-18,3,,
2018,11-Nov-18,4,,
2018,11-Nov-18,5,,
2018,11-Nov-18,6,,
2018,11-Nov-18,7,4.526,437
2018,11-Nov-18,8,108.064,781
2018,11-Nov-18,9,375.457,1002
2018,11-Nov-18,10,583.508,1065
2018,11-Nov-18,11,720.522,1089
2018,11-Nov-18,12,775.056,1092
2018,11-Nov-18,13,752.523,1089
2018,11-Nov-18,14,636.317,1067
2018,11-Nov-18,15,413.064,995
2018,11-Nov-18,16,127.713,809
2018,11-Nov-18,17,5.391,488
2018,11-Nov-18,18,,
2018,11-Nov-18,19,,
2018,11-Nov-18,20,,
2018,11-Nov-18,21,,
2018,11-Nov-18,22,,
2018,11-Nov-18,23,,
2018,11-Nov-18,24,,
2018,12-Nov-18,1,,
2018,12-Nov-18,2,,
2018,12-Nov-18,3,,
2018,12-Nov-18,4,,
2018,12-Nov-18,5,,
2018,12-Nov-18,6,,
2018,12-Nov-18,7,5.586,492
2018,12-Nov-18,8,112.78,721
2018,12-Nov-18,9,374.165,881
2018,12-Nov-18,10,595.467,984
2018,12-Nov-18,11,705.573,1015
2018,12-Nov-18,12,745.665,1025
2018,12-Nov-18,13,687.286,1017
2018,12-Nov-18,14,477.882,944
2018,12-Nov-18,15,226.762,830
2018,12-Nov-18,16,64.301,708
2018,12-Nov-18,17,2.099,365
2018,12-Nov-18,18,,
2018,12-Nov-18,19,,
2018,12-Nov-18,20,,
2018,12-Nov-18,21,,
2018,12-Nov-18,22,,
2018,12-Nov-18,23,,
2018,12-Nov-18,24,,
2018,13-Nov-18,1,,
2018,13-Nov-18,2,,
2018,13-Nov-18,3,,
2018,13-Nov-18,4,,
2018,13-Nov-18,5,,
2018,13-Nov-18,6,,
2018,13-Nov-18,7,0.239,10
2018,13-Nov-18,8,2.058,286
2018,13-Nov-18,9,11.329,609
2018,13-Nov-18,10,30.02,683
2018,13-Nov-18,11,44.758,689
2018,13-Nov-18,12,71.923,702
2018,13-Nov-18,13,93.138,717
2018,13-Nov-18,14,80.588,718
2018,13-Nov-18,15,47.283,696
2018,13-Nov-18,16,18.989,652
2018,13-Nov-18,17,2.006,48
2018,13-Nov-18,18,,
2018,13-Nov-18,19,,
2018,13-Nov-18,20,,
2018,13-Nov-18,21,,
2018,13-Nov-18,22,,
2018,13-Nov-18,23,,
2018,13-Nov-18,24,,
2018,14-Nov-18,1,,
2018,14-Nov-18,2,,
2018,14-Nov-18,3,,
2018,14-Nov-18,4,,
2018,14-Nov-18,5,,
2018,14-Nov-18,6,,
2018,14-Nov-18,7,1.255,140
2018,14-Nov-18,8,55.717,698
2018,14-Nov-18,9,200.422,813
2018,14-Nov-18,10,418.191,923
2018,14-Nov-18,11,617.08,982
2018,14-Nov-18,12,698.033,1006
2018,14-Nov-18,13,666.701,1001
2018,14-Nov-18,14,487.142,931
2018,14-Nov-18,15,286.179,829
2018,14-Nov-18,16,85.227,705
2018,14-Nov-18,17,4.231,412
2018,14-Nov-18,18,,
2018,14-Nov-18,19,,
2018,14-Nov-18,20,,
2018,14-Nov-18,21,,
2018,14-Nov-18,22,,
2018,14-Nov-18,23,,
2018,14-Nov-18,24,,
2018,15-Nov-18,1,,
2018,15-Nov-18,2,,
2018,15-Nov-18,3,,
2018,15-Nov-18,4,,
2018,15-Nov-18,5,,
2018,15-Nov-18,6,,
2018,15-Nov-18,7,1.082,137
2018,15-Nov-18,8,46.705,691
2018,15-Nov-18,9,125.337,736
2018,15-Nov-18,10,167.984,765
2018,15-Nov-18,11,218.111,802
2018,15-Nov-18,12,269.757,829
2018,15-Nov-18,13,200.613,802
2018,15-Nov-18,14,93.915,721
2018,15-Nov-18,15,51.486,698
2018,15-Nov-18,16,15.968,670
2018,15-Nov-18,17,1.48,19
2018,15-Nov-18,18,,
2018,15-Nov-18,19,,
2018,15-Nov-18,20,,
2018,15-Nov-18,21,,
2018,15-Nov-18,22,,
2018,15-Nov-18,23,,
2018,15-Nov-18,24,,
2018,16-Nov-18,1,,
2018,16-Nov-18,2,,
2018,16-Nov-18,3,,
2018,16-Nov-18,4,,
2018,16-Nov-18,5,,
2018,16-Nov-18,6,,
2018,16-Nov-18,7,0.061,12
2018,16-Nov-18,8,3.534,241
2018,16-Nov-18,9,18.631,379
2018,16-Nov-18,10,54.256,472
2018,16-Nov-18,11,96.208,535
2018,16-Nov-18,12,82.338,542
2018,16-Nov-18,13,121.075,605
2018,16-Nov-18,14,134.906,614
2018,16-Nov-18,15,85.333,573
2018,16-Nov-18,16,35.865,515
2018,16-Nov-18,17,2.288,205
2018,16-Nov-18,18,,
2018,16-Nov-18,19,,
2018,16-Nov-18,20,,
2018,16-Nov-18,21,,
2018,16-Nov-18,22,,
2018,16-Nov-18,23,,
2018,16-Nov-18,24,,
2018,17-Nov-18,1,,
2018,17-Nov-18,2,,
2018,17-Nov-18,3,,
2018,17-Nov-18,4,,
2018,17-Nov-18,5,,
2018,17-Nov-18,6,,
2018,17-Nov-18,7,1.547,96
2018,17-Nov-18,8,35.831,565
2018,17-Nov-18,9,169.599,694
2018,17-Nov-18,10,312.76,791
2018,17-Nov-18,11,414.786,835
2018,17-Nov-18,12,344.848,832
2018,17-Nov-18,13,226.342,798
2018,17-Nov-18,14,167.341,788
2018,17-Nov-18,15,112.313,732
2018,17-Nov-18,16,40.253,663
2018,17-Nov-18,17,2.765,136
2018,17-Nov-18,18,,
2018,17-Nov-18,19,,
2018,17-Nov-18,20,,
2018,17-Nov-18,21,,
2018,17-Nov-18,22,,
2018,17-Nov-18,23,,
2018,17-Nov-18,24,,
2018,18-Nov-18,1,,
2018,18-Nov-18,2,,
2018,18-Nov-18,3,,
2018,18-Nov-18,4,,
2018,18-Nov-18,5,,
2018,18-Nov-18,6,,
2018,18-Nov-18,7,1.731,205
2018,18-Nov-18,8,62.24,702
2018,18-Nov-18,9,245.827,841
2018,18-Nov-18,10,380.609,923
2018,18-Nov-18,11,336.537,916
2018,18-Nov-18,12,276.798,874
2018,18-Nov-18,13,262.759,884
2018,18-Nov-18,14,171.265,834
2018,18-Nov-18,15,129.013,794
2018,18-Nov-18,16,38.585,689
2018,18-Nov-18,17,2.201,66
2018,18-Nov-18,18,,
2018,18-Nov-18,19,,
2018,18-Nov-18,20,,
2018,18-Nov-18,21,,
2018,18-Nov-18,22,,
2018,18-Nov-18,23,,
2018,18-Nov-18,24,,
2018,19-Nov-18,1,,
2018,19-Nov-18,2,,
2018,19-Nov-18,3,,
2018,19-Nov-18,4,,
2018,19-Nov-18,5,,
2018,19-Nov-18,6,,
2018,19-Nov-18,7,0.822,15
2018,19-Nov-18,8,4.417,294
2018,19-Nov-18,9,24.727,575
2018,19-Nov-18,10,53.227,637
2018,19-Nov-18,11,79.983,676
2018,19-Nov-18,12,101.942,703
2018,19-Nov-18,13,104.871,716
2018,19-Nov-18,14,88.97,709
2018,19-Nov-18,15,57.2,689
2018,19-Nov-18,16,17.149,639
2018,19-Nov-18,17,1.48,32
2018,19-Nov-18,18,,
2018,19-Nov-18,19,,
2018,19-Nov-18,20,,
2018,19-Nov-18,21,,
2018,19-Nov-18,22,,
2018,19-Nov-18,23,,
2018,19-Nov-18,24,,
2018,20-Nov-18,1,,
2018,20-Nov-18,2,,
2018,20-Nov-18,3,,
2018,20-Nov-18,4,,
2018,20-Nov-18,5,,
2018,20-Nov-18,6,,
2018,20-Nov-18,7,0.71,10
2018,20-Nov-18,8,2.173,170
2018,20-Nov-18,9,11.564,468
2018,20-Nov-18,10,23.149,533
2018,20-Nov-18,11,27.059,565
2018,20-Nov-18,12,28.842,576
2018,20-Nov-18,13,37.389,595
2018,20-Nov-18,14,33.834,589
2018,20-Nov-18,15,23.894,571
2018,20-Nov-18,16,9.303,463
2018,20-Nov-18,17,1.567,59
2018,20-Nov-18,18,,
2018,20-Nov-18,19,,
2018,20-Nov-18,20,,
2018,20-Nov-18,21,,
2018,20-Nov-18,22,,
2018,20-Nov-18,23,,
2018,20-Nov-18,24,,
2018,21-Nov-18,1,,
2018,21-Nov-18,2,,
2018,21-Nov-18,3,,
2018,21-Nov-18,4,,
2018,21-Nov-18,5,,
2018,21-Nov-18,6,,
2018,21-Nov-18,7,2.76,160
2018,21-Nov-18,8,44.473,582
2018,21-Nov-18,9,172.725,711
2018,21-Nov-18,10,239.181,755
2018,21-Nov-18,11,186.371,746
2018,21-Nov-18,12,180.767,765
2018,21-Nov-18,13,209.147,779
2018,21-Nov-18,14,229.312,790
2018,21-Nov-18,15,201.489,783
2018,21-Nov-18,16,62.039,666
2018,21-Nov-18,17,4.045,139
2018,21-Nov-18,18,,
2018,21-Nov-18,19,,
2018,21-Nov-18,20,,
2018,21-Nov-18,21,,
2018,21-Nov-18,22,,
2018,21-Nov-18,23,,
2018,21-Nov-18,24,,
2018,22-Nov-18,1,,
2018,22-Nov-18,2,,
2018,22-Nov-18,3,,
2018,22-Nov-18,4,,
2018,22-Nov-18,5,,
2018,22-Nov-18,6,,
2018,22-Nov-18,7,4.07,95
2018,22-Nov-18,8,70.535,684
2018,22-Nov-18,9,306.141,884
2018,22-Nov-18,10,556.82,961
2018,22-Nov-18,11,676.912,991
2018,22-Nov-18,12,693.877,998
2018,22-Nov-18,13,679.688,993
2018,22-Nov-18,14,572.757,967
2018,22-Nov-18,15,346.765,897
2018,22-Nov-18,16,94.528,733
2018,22-Nov-18,17,3.418,258
2018,22-Nov-18,18,,
2018,22-Nov-18,19,,
2018,22-Nov-18,20,,
2018,22-Nov-18,21,,
2018,22-Nov-18,22,,
2018,22-Nov-18,23,,
2018,22-Nov-18,24,,
2018,23-Nov-18,1,,
2018,23-Nov-18,2,,
2018,23-Nov-18,3,,
2018,23-Nov-18,4,,
2018,23-Nov-18,5,,
2018,23-Nov-18,6,,
2018,23-Nov-18,7,3.139,84
2018,23-Nov-18,8,69.972,672
2018,23-Nov-18,9,310.459,854
2018,23-Nov-18,10,566.114,948
2018,23-Nov-18,11,698.429,971
2018,23-Nov-18,12,735.972,980
2018,23-Nov-18,13,706.417,982
2018,23-Nov-18,14,585.419,950
2018,23-Nov-18,15,340.567,869
2018,23-Nov-18,16,81.714,715
2018,23-Nov-18,17,2.556,208
2018,23-Nov-18,18,,
2018,23-Nov-18,19,,
2018,23-Nov-18,20,,
2018,23-Nov-18,21,,
2018,23-Nov-18,22,,
2018,23-Nov-18,23,,
2018,23-Nov-18,24,,
2018,24-Nov-18,1,,
2018,24-Nov-18,2,,
2018,24-Nov-18,3,,
2018,24-Nov-18,4,,
2018,24-Nov-18,5,,
2018,24-Nov-18,6,,
2018,24-Nov-18,7,2.751,48
2018,24-Nov-18,8,45.389,681
2018,24-Nov-18,9,199.075,826
2018,24-Nov-18,10,430.175,932
2018,24-Nov-18,11,520.973,967
2018,24-Nov-18,12,464.846,984
2018,24-Nov-18,13,444.61,987
2018,24-Nov-18,14,278.936,924
2018,24-Nov-18,15,109.284,809
2018,24-Nov-18,16,26.193,682
2018,24-Nov-18,17,1.687,54
2018,24-Nov-18,18,,
2018,24-Nov-18,19,,
2018,24-Nov-18,20,,
2018,24-Nov-18,21,,
2018,24-Nov-18,22,,
2018,24-Nov-18,23,,
2018,24-Nov-18,24,,
2018,25-Nov-18,1,,
2018,25-Nov-18,2,,
2018,25-Nov-18,3,,
2018,25-Nov-18,4,,
2018,25-Nov-18,5,,
2018,25-Nov-18,6,,
2018,25-Nov-18,7,1.186,28
2018,25-Nov-18,8,12.522,551
2018,25-Nov-18,9,56.821,756
2018,25-Nov-18,10,101.698,811
2018,25-Nov-18,11,148.92,839
2018,25-Nov-18,12,177.687,883
2018,25-Nov-18,13,152.003,880
2018,25-Nov-18,14,127.899,839
2018,25-Nov-18,15,88.605,790
2018,25-Nov-18,16,24.335,689
2018,25-Nov-18,17,1.752,29
2018,25-Nov-18,18,,
2018,25-Nov-18,19,,
2018,25-Nov-18,20,,
2018,25-Nov-18,21,,
2018,25-Nov-18,22,,
2018,25-Nov-18,23,,
2018,25-Nov-18,24,,
2018,26-Nov-18,1,,
2018,26-Nov-18,2,,
2018,26-Nov-18,3,,
2018,26-Nov-18,4,,
2018,26-Nov-18,5,,
2018,26-Nov-18,6,,
2018,26-Nov-18,7,1.219,16
2018,26-Nov-18,8,13.824,537
2018,26-Nov-18,9,41.285,689
2018,26-Nov-18,10,83.299,713
2018,26-Nov-18,11,106.787,729
2018,26-Nov-18,12,90.987,723
2018,26-Nov-18,13,79.985,706
2018,26-Nov-18,14,65.439,703
2018,26-Nov-18,15,43.316,690
2018,26-Nov-18,16,8.868,329
2018,26-Nov-18,17,2.205,17
2018,26-Nov-18,18,,
2018,26-Nov-18,19,,
2018,26-Nov-18,20,,
2018,26-Nov-18,21,,
2018,26-Nov-18,22,,
2018,26-Nov-18,23,,
2018,26-Nov-18,24,,
2018,27-Nov-18,1,,
2018,27-Nov-18,2,,
2018,27-Nov-18,3,,
2018,27-Nov-18,4,,
2018,27-Nov-18,5,,
2018,27-Nov-18,6,,
2018,27-Nov-18,7,1.393,11
2018,27-Nov-18,8,10.829,571
2018,27-Nov-18,9,58.112,672
2018,27-Nov-18,10,131.666,738
2018,27-Nov-18,11,201.98,796
2018,27-Nov-18,12,244.589,816
2018,27-Nov-18,13,258.934,859
2018,27-Nov-18,14,216.807,820
2018,27-Nov-18,15,129.271,744
2018,27-Nov-18,16,35.929,693
2018,27-Nov-18,17,2.312,60
2018,27-Nov-18,18,,
2018,27-Nov-18,19,,
2018,27-Nov-18,20,,
2018,27-Nov-18,21,,
2018,27-Nov-18,22,,
2018,27-Nov-18,23,,
2018,27-Nov-18,24,,
2018,28-Nov-18,1,,
2018,28-Nov-18,2,,
2018,28-Nov-18,3,,
2018,28-Nov-18,4,,
2018,28-Nov-18,5,,
2018,28-Nov-18,6,,
2018,28-Nov-18,7,2.276,77
2018,28-Nov-18,8,45.097,670
2018,28-Nov-18,9,173.451,728
2018,28-Nov-18,10,327.027,848
2018,28-Nov-18,11,387.982,883
2018,28-Nov-18,12,304.306,855
2018,28-Nov-18,13,226.18,818
2018,28-Nov-18,14,176.025,768
2018,28-Nov-18,15,112.407,731
2018,28-Nov-18,16,38.366,674
2018,28-Nov-18,17,3.159,96
2018,28-Nov-18,18,,
2018,28-Nov-18,19,,
2018,28-Nov-18,20,,
2018,28-Nov-18,21,,
2018,28-Nov-18,22,,
2018,28-Nov-18,23,,
2018,28-Nov-18,24,,
2018,29-Nov-18,1,,
2018,29-Nov-18,2,,
2018,29-Nov-18,3,,
2018,29-Nov-18,4,,
2018,29-Nov-18,5,,
2018,29-Nov-18,6,,
2018,29-Nov-18,7,2.144,28
2018,29-Nov-18,8,38.901,665
2018,29-Nov-18,9,212.278,776
2018,29-Nov-18,10,390.082,878
2018,29-Nov-18,11,382.747,892
2018,29-Nov-18,12,295.398,863
2018,29-Nov-18,13,303.95,875
2018,29-Nov-18,14,272.116,848
2018,29-Nov-18,15,189.899,795
2018,29-Nov-18,16,67.674,708
2018,29-Nov-18,17,3.792,226
2018,29-Nov-18,18,,
2018,29-Nov-18,19,,
2018,29-Nov-18,20,,
2018,29-Nov-18,21,,
2018,29-Nov-18,22,,
2018,29-Nov-18,23,,
2018,29-Nov-18,24,,
2018,30-Nov-18,1,,
2018,30-Nov-18,2,,
2018,30-Nov-18,3,,
2018,30-Nov-18,4,,
2018,30-Nov-18,5,,
2018,30-Nov-18,6,,
2018,30-Nov-18,7,1.284,29
2018,30-Nov-18,8,45.176,679
2018,30-Nov-18,9,225.32,783
2018,30-Nov-18,10,430.888,900
2018,30-Nov-18,11,485.659,939
2018,30-Nov-18,12,305.02,877
2018,30-Nov-18,13,178.676,786
2018,30-Nov-18,14,110.063,727
2018,30-Nov-18,15,74.103,712
2018,30-Nov-18,16,25.108,692
2018,30-Nov-18,17,1.744,43
2018,30-Nov-18,18,,
2018,30-Nov-18,19,,
2018,30-Nov-18,20,,
2018,30-Nov-18,21,,
2018,30-Nov-18,22,,
2018,30-Nov-18,23,,
2018,30-Nov-18,24,,
2018,1-Dec-18,1,,
2018,1-Dec-18,2,,
2018,1-Dec-18,3,,
2018,1-Dec-18,4,,
2018,1-Dec-18,5,,
2018,1-Dec-18,6,,
2018,1-Dec-18,7,2.281,24
2018,1-Dec-18,8,36.841,680
2018,1-Dec-18,9,194.344,852
2018,1-Dec-18,10,400.55,981
2018,1-Dec-18,11,542.484,1031
2018,1-Dec-18,12,598.374,1045
2018,1-Dec-18,13,581.476,1055
2018,1-Dec-18,14,427.757,1018
2018,1-Dec-18,15,186.117,886
2018,1-Dec-18,16,57.507,755
2018,1-Dec-18,17,1.984,55
2018,1-Dec-18,18,,
2018,1-Dec-18,19,,
2018,1-Dec-18,20,,
2018,1-Dec-18,21,,
2018,1-Dec-18,22,,
2018,1-Dec-18,23,,
2018,1-Dec-18,24,,
2018,2-Dec-18,1,,
2018,2-Dec-18,2,,
2018,2-Dec-18,3,,
2018,2-Dec-18,4,,
2018,2-Dec-18,5,,
2018,2-Dec-18,6,,
2018,2-Dec-18,7,1.011,9
2018,2-Dec-18,8,1.846,100
2018,2-Dec-18,9,11.604,613
2018,2-Dec-18,10,40.529,720
2018,2-Dec-18,11,68.873,782
2018,2-Dec-18,12,83.737,801
2018,2-Dec-18,13,91.921,814
2018,2-Dec-18,14,71.358,792
2018,2-Dec-18,15,45.808,749
2018,2-Dec-18,16,13.564,641
2018,2-Dec-18,17,2.227,18
2018,2-Dec-18,18,,
2018,2-Dec-18,19,,
2018,2-Dec-18,20,,
2018,2-Dec-18,21,,
2018,2-Dec-18,22,,
2018,2-Dec-18,23,,
2018,2-Dec-18,24,,
2018,3-Dec-18,1,,
2018,3-Dec-18,2,,
2018,3-Dec-18,3,,
2018,3-Dec-18,4,,
2018,3-Dec-18,5,,
2018,3-Dec-18,6,,
2018,3-Dec-18,7,1.864,12
2018,3-Dec-18,8,15.43,627
2018,3-Dec-18,9,118.308,735
2018,3-Dec-18,10,336.215,871
2018,3-Dec-18,11,455.714,947
2018,3-Dec-18,12,411.887,899
2018,3-Dec-18,13,342.322,872
2018,3-Dec-18,14,242.601,833
2018,3-Dec-18,15,138.523,754
2018,3-Dec-18,16,41.575,702
2018,3-Dec-18,17,1.659,53
2018,3-Dec-18,18,,
2018,3-Dec-18,19,,
2018,3-Dec-18,20,,
2018,3-Dec-18,21,,
2018,3-Dec-18,22,,
2018,3-Dec-18,23,,
2018,3-Dec-18,24,,
2018,4-Dec-18,1,,
2018,4-Dec-18,2,,
2018,4-Dec-18,3,,
2018,4-Dec-18,4,,
2018,4-Dec-18,5,,
2018,4-Dec-18,6,,
2018,4-Dec-18,7,2.065,14
2018,4-Dec-18,8,29.864,666
2018,4-Dec-18,9,155.269,767
2018,4-Dec-18,10,377.625,891
2018,4-Dec-18,11,586.975,971
2018,4-Dec-18,12,682.42,997
2018,4-Dec-18,13,669.408,996
2018,4-Dec-18,14,550.043,954
2018,4-Dec-18,15,307.237,818
2018,4-Dec-18,16,75.465,706
2018,4-Dec-18,17,1.751,110
2018,4-Dec-18,18,,
2018,4-Dec-18,19,,
2018,4-Dec-18,20,,
2018,4-Dec-18,21,,
2018,4-Dec-18,22,,
2018,4-Dec-18,23,,
2018,4-Dec-18,24,,
2018,5-Dec-18,1,,
2018,5-Dec-18,2,,
2018,5-Dec-18,3,,
2018,5-Dec-18,4,,
2018,5-Dec-18,5,,
2018,5-Dec-18,6,,
2018,5-Dec-18,7,2.329,18
2018,5-Dec-18,8,40.835,688
2018,5-Dec-18,9,236.291,784
2018,5-Dec-18,10,492.828,903
2018,5-Dec-18,11,642.142,970
2018,5-Dec-18,12,687.683,986
2018,5-Dec-18,13,594.515,962
2018,5-Dec-18,14,377.814,881
2018,5-Dec-18,15,165.129,764
2018,5-Dec-18,16,38.59,691
2018,5-Dec-18,17,1.719,49
2018,5-Dec-18,18,,
2018,5-Dec-18,19,,
2018,5-Dec-18,20,,
2018,5-Dec-18,21,,
2018,5-Dec-18,22,,
2018,5-Dec-18,23,,
2018,5-Dec-18,24,,
2018,6-Dec-18,1,,
2018,6-Dec-18,2,,
2018,6-Dec-18,3,,
2018,6-Dec-18,4,,
2018,6-Dec-18,5,,
2018,6-Dec-18,6,,
2018,6-Dec-18,7,2.387,18
2018,6-Dec-18,8,39.787,691
2018,6-Dec-18,9,213.656,772
2018,6-Dec-18,10,422.376,888
2018,6-Dec-18,11,526.855,953
2018,6-Dec-18,12,519.457,963
2018,6-Dec-18,13,424.819,925
2018,6-Dec-18,14,296.267,844
2018,6-Dec-18,15,152.95,750
2018,6-Dec-18,16,47.169,700
2018,6-Dec-18,17,1.92,60
2018,6-Dec-18,18,,
2018,6-Dec-18,19,,
2018,6-Dec-18,20,,
2018,6-Dec-18,21,,
2018,6-Dec-18,22,,
2018,6-Dec-18,23,,
2018,6-Dec-18,24,,
2018,7-Dec-18,1,,
2018,7-Dec-18,2,,
2018,7-Dec-18,3,,
2018,7-Dec-18,4,,
2018,7-Dec-18,5,,
2018,7-Dec-18,6,,
2018,7-Dec-18,7,3.189,13
2018,7-Dec-18,8,30.101,661
2018,7-Dec-18,9,202.329,762
2018,7-Dec-18,10,472.249,904
2018,7-Dec-18,11,648.474,982
2018,7-Dec-18,12,714.013,1004
2018,7-Dec-18,13,691.79,991
2018,7-Dec-18,14,557.794,940
2018,7-Dec-18,15,304.644,818
2018,7-Dec-18,16,75.228,709
2018,7-Dec-18,17,2.251,118
2018,7-Dec-18,18,,
2018,7-Dec-18,19,,
2018,7-Dec-18,20,,
2018,7-Dec-18,21,,
2018,7-Dec-18,22,,
2018,7-Dec-18,23,,
2018,7-Dec-18,24,,
2018,8-Dec-18,1,,
2018,8-Dec-18,2,,
2018,8-Dec-18,3,,
2018,8-Dec-18,4,,
2018,8-Dec-18,5,,
2018,8-Dec-18,6,,
2018,8-Dec-18,7,1.726,13
2018,8-Dec-18,8,37.922,694
2018,8-Dec-18,9,207.26,853
2018,8-Dec-18,10,489.616,1012
2018,8-Dec-18,11,685.106,1062
2018,8-Dec-18,12,737.486,1078
2018,8-Dec-18,13,697.709,1073
2018,8-Dec-18,14,547.368,1032
2018,8-Dec-18,15,290.833,909
2018,8-Dec-18,16,70.668,746
2018,8-Dec-18,17,2.412,122
2018,8-Dec-18,18,,
2018,8-Dec-18,19,,
2018,8-Dec-18,20,,
2018,8-Dec-18,21,,
2018,8-Dec-18,22,,
2018,8-Dec-18,23,,
2018,8-Dec-18,24,,
2018,9-Dec-18,1,,
2018,9-Dec-18,2,,
2018,9-Dec-18,3,,
2018,9-Dec-18,4,,
2018,9-Dec-18,5,,
2018,9-Dec-18,6,,
2018,9-Dec-18,7,1.388,12
2018,9-Dec-18,8,37.246,700
2018,9-Dec-18,9,166.463,856
2018,9-Dec-18,10,304.407,962
2018,9-Dec-18,11,509.56,1040
2018,9-Dec-18,12,576.553,1074
2018,9-Dec-18,13,504.632,1065
2018,9-Dec-18,14,414.37,1028
2018,9-Dec-18,15,206.32,898
2018,9-Dec-18,16,51.512,734
2018,9-Dec-18,17,1.635,56
2018,9-Dec-18,18,,
2018,9-Dec-18,19,,
2018,9-Dec-18,20,,
2018,9-Dec-18,21,,
2018,9-Dec-18,22,,
2018,9-Dec-18,23,,
2018,9-Dec-18,24,,
2018,10-Dec-18,1,,
2018,10-Dec-18,2,,
2018,10-Dec-18,3,,
2018,10-Dec-18,4,,
2018,10-Dec-18,5,,
2018,10-Dec-18,6,,
2018,10-Dec-18,7,2.084,12
2018,10-Dec-18,8,31.785,680
2018,10-Dec-18,9,201.972,753
2018,10-Dec-18,10,444.312,887
2018,10-Dec-18,11,626.907,973
2018,10-Dec-18,12,691.889,988
2018,10-Dec-18,13,664.397,989
2018,10-Dec-18,14,529.863,923
2018,10-Dec-18,15,289.621,795
2018,10-Dec-18,16,73.161,709
2018,10-Dec-18,17,2.13,118
2018,10-Dec-18,18,,
2018,10-Dec-18,19,,
2018,10-Dec-18,20,,
2018,10-Dec-18,21,,
2018,10-Dec-18,22,,
2018,10-Dec-18,23,,
2018,10-Dec-18,24,,
2018,11-Dec-18,1,,
2018,11-Dec-18,2,,
2018,11-Dec-18,3,,
2018,11-Dec-18,4,,
2018,11-Dec-18,5,,
2018,11-Dec-18,6,,
2018,11-Dec-18,7,2.081,13
2018,11-Dec-18,8,30.818,678
2018,11-Dec-18,9,205.473,754
2018,11-Dec-18,10,464.621,891
2018,11-Dec-18,11,640.104,968
2018,11-Dec-18,12,692.114,989
2018,11-Dec-18,13,614.536,985
2018,11-Dec-18,14,474.301,910
2018,11-Dec-18,15,252.191,779
2018,11-Dec-18,16,62.997,699
2018,11-Dec-18,17,1.934,101
2018,11-Dec-18,18,,
2018,11-Dec-18,19,,
2018,11-Dec-18,20,,
2018,11-Dec-18,21,,
2018,11-Dec-18,22,,
2018,11-Dec-18,23,,
2018,11-Dec-18,24,,
2018,12-Dec-18,1,,
2018,12-Dec-18,2,,
2018,12-Dec-18,3,,
2018,12-Dec-18,4,,
2018,12-Dec-18,5,,
2018,12-Dec-18,6,,
2018,12-Dec-18,7,2.302,15
2018,12-Dec-18,8,22.517,678
