year,local_day,local_hour_end,tot_wind_mwh,_FREQ_
2018,6-May-18,16,165.824,47
2018,6-May-18,17,191.889,45
2018,6-May-18,18,205.941,47
2018,6-May-18,19,229.039,43
2018,6-May-18,20,236.909,43
2018,6-May-18,21,196.251,43
2018,6-May-18,22,200.298,40
2018,6-May-18,23,192.588,39
2018,6-May-18,24,290.734,40
2018,7-May-18,01,327.12,39
2018,7-May-18,02,313.156,38
2018,7-May-18,03,355.282,41
2018,7-May-18,04,340.374,39
2018,7-May-18,05,389.43,43
2018,7-May-18,06,320.086,37
2018,7-May-18,07,286.258,38
2018,7-May-18,08,171.05,42
2018,7-May-18,09,105.093,47
2018,7-May-18,10,97.153,45
2018,7-May-18,11,97.601,48
2018,7-May-18,12,101.747,47
2018,7-May-18,13,129.783,48
2018,7-May-18,14,140.244,50
2018,7-May-18,15,167.622,52
2018,7-May-18,16,187.783,50
2018,7-May-18,17,165.097,49
2018,7-May-18,18,154.744,49
2018,7-May-18,19,139.789,46
2018,7-May-18,20,83.78,35
2018,7-May-18,21,74.758,30
2018,7-May-18,22,50.759,28
2018,7-May-18,23,56.529,21
2018,7-May-18,24,54.744,22
2018,8-May-18,01,73.974,21
2018,8-May-18,02,94.269,24
2018,8-May-18,03,81.376,20
2018,8-May-18,04,82.649,19
2018,8-May-18,05,102.739,21
2018,8-May-18,06,68.546,20
2018,8-May-18,07,104.906,22
2018,8-May-18,08,87.852,27
2018,8-May-18,09,82.637,28
2018,8-May-18,10,168.304,29
2018,8-May-18,11,320.611,38
2018,8-May-18,12,357.29,39
2018,8-May-18,13,310.076,45
2018,8-May-18,14,275.893,49
2018,8-May-18,15,262.053,46
2018,8-May-18,16,271.176,44
2018,8-May-18,17,323.924,47
2018,8-May-18,18,348.08,48
2018,8-May-18,19,323.198,45
2018,8-May-18,20,296.358,44
2018,8-May-18,21,309.258,48
2018,8-May-18,22,337.987,43
2018,8-May-18,23,267.391,40
2018,8-May-18,24,258.497,40
2018,9-May-18,01,204.78,35
2018,9-May-18,02,182.587,34
2018,9-May-18,03,131.468,32
2018,9-May-18,04,96.097,28
2018,9-May-18,05,71.968,25
2018,9-May-18,06,43.831,24
2018,9-May-18,07,27.187,22
2018,9-May-18,08,16.944,20
2018,9-May-18,09,6.343,11
2018,9-May-18,10,7.686,11
2018,9-May-18,11,14.107,33
2018,9-May-18,12,19.807,41
2018,9-May-18,13,34.323,46
2018,9-May-18,14,63.486,47
2018,9-May-18,15,90.973,45
2018,9-May-18,16,115.87,48
2018,9-May-18,17,178.196,49
2018,9-May-18,18,287.058,50
2018,9-May-18,19,341.387,47
2018,9-May-18,20,349.691,43
2018,9-May-18,21,395.344,46
2018,9-May-18,22,400.579,45
2018,9-May-18,23,366.834,41
2018,9-May-18,24,405.118,39
2018,10-May-18,01,458.327,35
2018,10-May-18,02,417.661,41
2018,10-May-18,03,290.85,42
2018,10-May-18,04,400.437,46
2018,10-May-18,05,446.341,45
2018,10-May-18,06,446.151,47
2018,10-May-18,07,351.067,43
2018,10-May-18,08,273.691,42
2018,10-May-18,09,190.752,40
2018,10-May-18,10,195.48,40
2018,10-May-18,11,113.285,38
2018,10-May-18,12,241.451,41
2018,10-May-18,13,309.477,45
2018,10-May-18,14,372.379,53
2018,10-May-18,15,424.352,56
2018,10-May-18,16,491.398,57
2018,10-May-18,17,521.992,56
2018,10-May-18,18,562.152,58
2018,10-May-18,19,617.365,57
2018,10-May-18,20,543.742,56
2018,10-May-18,21,624.543,56
2018,10-May-18,22,799.73,55
2018,10-May-18,23,669.189,55
2018,10-May-18,24,768.479,56
2018,11-May-18,01,764.028,53
2018,11-May-18,02,787.832,52
2018,11-May-18,03,739.782,52
2018,11-May-18,04,724.462,53
2018,11-May-18,05,702.758,53
2018,11-May-18,06,708.669,53
2018,11-May-18,07,708.988,55
2018,11-May-18,08,904.555,56
2018,11-May-18,09,925.549,54
2018,11-May-18,10,889.124,54
2018,11-May-18,11,838.323,54
2018,11-May-18,12,786.587,54
2018,11-May-18,13,760.482,53
2018,11-May-18,14,771.003,53
2018,11-May-18,15,756.476,54
2018,11-May-18,16,767.373,54
2018,11-May-18,17,751.544,56
2018,11-May-18,18,723.791,55
2018,11-May-18,19,632.241,53
2018,11-May-18,20,439.543,51
2018,11-May-18,21,386.575,47
2018,11-May-18,22,418.568,45
2018,11-May-18,23,372.179,41
2018,11-May-18,24,349.678,37
2018,12-May-18,01,298.057,38
2018,12-May-18,02,220.253,39
2018,12-May-18,03,179.676,42
2018,12-May-18,04,102.167,43
2018,12-May-18,05,61.911,40
2018,12-May-18,06,55.285,30
2018,12-May-18,07,67.663,37
2018,12-May-18,08,75.111,40
2018,12-May-18,09,77.662,37
2018,12-May-18,10,75.177,45
2018,12-May-18,11,92.848,47
2018,12-May-18,12,109.631,47
2018,12-May-18,13,146.565,45
2018,12-May-18,14,190.224,40
2018,12-May-18,15,209.792,39
2018,12-May-18,16,242.846,32
2018,12-May-18,17,254.695,31
2018,12-May-18,18,286.589,30
2018,12-May-18,19,320.726,33
2018,12-May-18,20,268.729,32
2018,12-May-18,21,287.621,32
2018,12-May-18,22,268.92,33
2018,12-May-18,23,228.058,33
2018,12-May-18,24,187.427,33
2018,13-May-18,01,143.29,32
2018,13-May-18,02,126.619,30
2018,13-May-18,03,120.485,34
2018,13-May-18,04,137.104,31
2018,13-May-18,05,92.846,30
2018,13-May-18,06,118.756,33
2018,13-May-18,07,106.189,35
2018,13-May-18,08,92.229,39
2018,13-May-18,09,68.477,34
2018,13-May-18,10,57.567,31
2018,13-May-18,11,51.281,38
2018,13-May-18,12,57.434,42
2018,13-May-18,13,65.521,44
2018,13-May-18,14,109.476,44
2018,13-May-18,15,150.699,47
2018,13-May-18,16,208.625,50
2018,13-May-18,17,288.809,49
2018,13-May-18,18,378.475,47
2018,13-May-18,19,448.44,45
2018,13-May-18,20,501.472,42
2018,13-May-18,21,581.248,46
2018,13-May-18,22,506.494,45
2018,13-May-18,23,471.589,43
2018,13-May-18,24,468.959,42
2018,14-May-18,01,536.936,40
2018,14-May-18,02,476.6,38
2018,14-May-18,03,285.63,31
2018,14-May-18,04,236.482,30
2018,14-May-18,05,281.708,30
2018,14-May-18,06,200.785,28
2018,14-May-18,07,191.404,31
2018,14-May-18,08,235.267,31
2018,14-May-18,09,195.126,36
2018,14-May-18,10,147.234,35
2018,14-May-18,11,160.108,37
2018,14-May-18,12,179.701,42
2018,14-May-18,13,217.771,47
2018,14-May-18,14,311.247,51
2018,14-May-18,15,391.485,50
2018,14-May-18,16,453.505,51
2018,14-May-18,17,462.848,50
2018,14-May-18,18,504.723,53
2018,14-May-18,19,475.055,50
2018,14-May-18,20,362.836,48
2018,14-May-18,21,394.967,51
2018,14-May-18,22,383.768,53
2018,14-May-18,23,346.573,51
2018,14-May-18,24,344.919,52
2018,15-May-18,01,400.749,51
2018,15-May-18,02,377.528,46
2018,15-May-18,03,295.11,48
2018,15-May-18,04,307.615,46
2018,15-May-18,05,295.787,49
2018,15-May-18,06,267.758,47
2018,15-May-18,07,267.875,50
2018,15-May-18,08,276.923,50
2018,15-May-18,09,266.104,50
2018,15-May-18,10,283.92,51
2018,15-May-18,11,307.02,52
2018,15-May-18,12,490.696,52
2018,15-May-18,13,292.401,54
2018,15-May-18,14,311.389,53
2018,15-May-18,15,367.484,55
2018,15-May-18,16,443.901,54
2018,15-May-18,17,501.113,52
2018,15-May-18,18,434.091,52
2018,15-May-18,19,367.834,47
2018,15-May-18,20,361.52,44
2018,15-May-18,21,495.402,44
2018,15-May-18,22,429.878,45
2018,15-May-18,23,482.596,44
2018,15-May-18,24,388.429,45
2018,16-May-18,01,407.355,35
2018,16-May-18,02,322.228,36
2018,16-May-18,03,276.134,36
2018,16-May-18,04,227.531,37
2018,16-May-18,05,217.281,37
2018,16-May-18,06,204.954,42
2018,16-May-18,07,123.669,43
2018,16-May-18,08,95.38,45
2018,16-May-18,09,71.65,48
2018,16-May-18,10,61.483,44
2018,16-May-18,11,62.362,46
2018,16-May-18,12,82.374,46
2018,16-May-18,13,105.993,45
2018,16-May-18,14,171.099,46
2018,16-May-18,15,257.047,46
2018,16-May-18,16,357.262,46
2018,16-May-18,17,440.556,40
2018,16-May-18,18,500.475,34
2018,16-May-18,19,519.792,34
2018,16-May-18,20,466.078,35
2018,16-May-18,21,488.994,32
2018,16-May-18,22,528.195,30
2018,16-May-18,23,515.662,29
2018,16-May-18,24,475.172,29
2018,17-May-18,01,497.136,29
2018,17-May-18,02,465.191,32
2018,17-May-18,03,415.989,28
2018,17-May-18,04,407.68,30
2018,17-May-18,05,449.848,27
2018,17-May-18,06,480.349,28
2018,17-May-18,07,402.821,30
2018,17-May-18,08,239.93,32
2018,17-May-18,09,163.836,31
2018,17-May-18,10,117.782,30
2018,17-May-18,11,84.136,29
2018,17-May-18,12,93.577,24
2018,17-May-18,13,129.465,22
2018,17-May-18,14,188.084,29
2018,17-May-18,15,230.856,29
2018,17-May-18,16,253.205,33
2018,17-May-18,17,270.647,39
2018,17-May-18,18,299.123,41
2018,17-May-18,19,319.193,39
2018,17-May-18,20,306.271,40
2018,17-May-18,21,326.057,45
2018,17-May-18,22,379.831,46
2018,17-May-18,23,393.15,47
2018,17-May-18,24,382.346,45
2018,18-May-18,01,463.088,47
2018,18-May-18,02,432.582,48
2018,18-May-18,03,380.174,48
2018,18-May-18,04,354.008,54
2018,18-May-18,05,377.786,55
2018,18-May-18,06,332.836,54
2018,18-May-18,07,272.369,54
2018,18-May-18,08,202.553,52
2018,18-May-18,09,207.832,54
2018,18-May-18,10,200.744,52
2018,18-May-18,11,129.266,53
2018,18-May-18,12,111.39,51
2018,18-May-18,13,98.992,55
2018,18-May-18,14,86.081,53
2018,18-May-18,15,78.68,48
2018,18-May-18,16,65.955,48
2018,18-May-18,17,60.342,47
2018,18-May-18,18,54.06,45
2018,18-May-18,19,59.934,41
2018,18-May-18,20,90.218,44
2018,18-May-18,21,135.75,42
2018,18-May-18,22,161.271,42
2018,18-May-18,23,198.149,44
2018,18-May-18,24,258.71,42
2018,19-May-18,01,272.341,38
2018,19-May-18,02,299.652,41
2018,19-May-18,03,333.973,40
2018,19-May-18,04,370.012,41
2018,19-May-18,05,435.893,44
2018,19-May-18,06,442.368,50
2018,19-May-18,07,430.675,51
2018,19-May-18,08,339.074,51
2018,19-May-18,09,285.221,51
2018,19-May-18,10,304.163,52
2018,19-May-18,11,389.975,54
2018,19-May-18,12,463.367,53
2018,19-May-18,13,512.105,53
2018,19-May-18,14,570.351,54
2018,19-May-18,15,627.972,56
2018,19-May-18,16,638.899,56
2018,19-May-18,17,628.984,54
2018,19-May-18,18,592.529,51
2018,19-May-18,19,538.82,50
2018,19-May-18,20,552.337,44
2018,19-May-18,21,550.563,44
2018,19-May-18,22,528.658,44
2018,19-May-18,23,551.11,43
2018,19-May-18,24,565.647,47
2018,20-May-18,01,584.316,48
2018,20-May-18,02,621.625,53
2018,20-May-18,03,659.488,53
2018,20-May-18,04,689.517,55
2018,20-May-18,05,620.167,56
2018,20-May-18,06,527.786,56
2018,20-May-18,07,545.165,56
2018,20-May-18,08,493.847,60
2018,20-May-18,09,461.642,60
2018,20-May-18,10,484.513,60
2018,20-May-18,11,462.478,58
2018,20-May-18,12,482.317,57
2018,20-May-18,13,444.071,56
2018,20-May-18,14,470.619,55
2018,20-May-18,15,586.523,54
2018,20-May-18,16,641.083,56
2018,20-May-18,17,593.925,55
2018,20-May-18,18,506.001,54
2018,20-May-18,19,474.426,53
2018,20-May-18,20,450.834,51
2018,20-May-18,21,539.139,48
2018,20-May-18,22,744.912,51
2018,20-May-18,23,732.121,51
2018,20-May-18,24,637.851,51
2018,21-May-18,01,553.366,48
2018,21-May-18,02,500.408,49
2018,21-May-18,03,514.554,47
2018,21-May-18,04,393.543,46
2018,21-May-18,05,418.077,47
2018,21-May-18,06,490.72,45
2018,21-May-18,07,425.855,47
2018,21-May-18,08,310.154,46
2018,21-May-18,09,260.539,44
2018,21-May-18,10,348.006,36
2018,21-May-18,11,409.719,38
2018,21-May-18,12,557.798,38
2018,21-May-18,13,659.61,47
2018,21-May-18,14,722.005,48
2018,21-May-18,15,663.377,52
2018,21-May-18,16,650.882,52
2018,21-May-18,17,643.936,55
2018,21-May-18,18,610.446,58
2018,21-May-18,19,663.417,52
2018,21-May-18,20,556.869,51
2018,21-May-18,21,472.634,54
2018,21-May-18,22,389.715,52
2018,21-May-18,23,299.726,50
2018,21-May-18,24,262.078,50
2018,22-May-18,01,195.628,49
2018,22-May-18,02,144.483,45
2018,22-May-18,03,125.837,42
2018,22-May-18,04,98.832,42
2018,22-May-18,05,86.122,40
2018,22-May-18,06,101.087,41
2018,22-May-18,07,145.172,38
2018,22-May-18,08,222.671,33
2018,22-May-18,09,226.849,39
2018,22-May-18,10,225.227,41
2018,22-May-18,11,256.556,44
2018,22-May-18,12,282.536,43
2018,22-May-18,13,329.435,44
2018,22-May-18,14,376.826,43
2018,22-May-18,15,403.702,46
2018,22-May-18,16,382.632,46
2018,22-May-18,17,453.198,50
2018,22-May-18,18,465.186,53
2018,22-May-18,19,453.742,50
2018,22-May-18,20,393.223,46
2018,22-May-18,21,405.732,51
2018,22-May-18,22,425.888,51
2018,22-May-18,23,376.659,52
2018,22-May-18,24,142.568,53
2018,23-May-18,01,138.095,50
2018,23-May-18,02,145.306,47
2018,23-May-18,03,158.041,44
2018,23-May-18,04,159.196,44
2018,23-May-18,05,154.752,45
2018,23-May-18,06,184.483,47
2018,23-May-18,07,201.86,49
2018,23-May-18,08,195.219,43
2018,23-May-18,09,185.26,46
2018,23-May-18,10,167.777,50
2018,23-May-18,11,202.25,51
2018,23-May-18,12,351.671,45
2018,23-May-18,13,470.653,45
2018,23-May-18,14,586.491,50
2018,23-May-18,15,656.916,49
2018,23-May-18,16,651.499,53
2018,23-May-18,17,631.683,54
2018,23-May-18,18,570.658,55
2018,23-May-18,19,462.07,55
2018,23-May-18,20,372.677,53
2018,23-May-18,21,308.663,52
2018,23-May-18,22,218.026,52
2018,23-May-18,23,170.436,51
2018,23-May-18,24,126.505,48
2018,24-May-18,01,86.158,44
2018,24-May-18,02,65.879,41
2018,24-May-18,03,81.599,33
2018,24-May-18,04,95.703,30
2018,24-May-18,05,116.164,34
2018,24-May-18,06,131.315,39
2018,24-May-18,07,142.032,35
2018,24-May-18,08,108.379,31
2018,24-May-18,09,107.3,30
2018,24-May-18,10,144.755,35
2018,24-May-18,11,171.051,45
2018,24-May-18,12,190.05,54
2018,24-May-18,13,197.223,54
2018,24-May-18,14,217.228,54
2018,24-May-18,15,250.17,57
2018,24-May-18,16,309.529,56
2018,24-May-18,17,361.443,54
2018,24-May-18,18,403.288,53
2018,24-May-18,19,452.163,53
2018,24-May-18,20,435.988,52
2018,24-May-18,21,428.145,52
2018,24-May-18,22,490.644,54
2018,24-May-18,23,547.326,54
2018,24-May-18,24,579.543,55
2018,25-May-18,01,723.91,53
2018,25-May-18,02,792.055,52
2018,25-May-18,03,764.881,54
2018,25-May-18,04,747.881,52
2018,25-May-18,05,905.992,55
2018,25-May-18,06,776.376,56
2018,25-May-18,07,746.786,55
2018,25-May-18,08,811.861,55
2018,25-May-18,09,702.823,54
2018,25-May-18,10,691.258,56
2018,25-May-18,11,717.722,56
2018,25-May-18,12,775.075,57
2018,25-May-18,13,852.651,59
2018,25-May-18,14,935.087,60
2018,25-May-18,15,966.673,60
2018,25-May-18,16,971.244,61
2018,25-May-18,17,970.56,63
2018,25-May-18,18,912.371,62
2018,25-May-18,19,833.97,60
2018,25-May-18,20,744.366,54
2018,25-May-18,21,717.295,54
2018,25-May-18,22,684.429,56
2018,25-May-18,23,746.998,56
2018,25-May-18,24,801.062,57
2018,26-May-18,01,706.894,56
2018,26-May-18,02,674.783,56
2018,26-May-18,03,669.013,55
2018,26-May-18,04,601.777,55
2018,26-May-18,05,569.663,58
2018,26-May-18,06,565.444,55
2018,26-May-18,07,542.864,53
2018,26-May-18,08,476.121,52
2018,26-May-18,09,419.941,54
2018,26-May-18,10,378.365,55
2018,26-May-18,11,360.004,55
2018,26-May-18,12,327.681,55
2018,26-May-18,13,243.502,56
2018,26-May-18,14,265.698,56
2018,26-May-18,15,288.498,54
2018,26-May-18,16,274.846,53
2018,26-May-18,17,274.518,50
2018,26-May-18,18,264.024,43
2018,26-May-18,19,226.647,48
2018,26-May-18,20,245.34,48
2018,26-May-18,21,347.545,50
2018,26-May-18,22,443.455,50
2018,26-May-18,23,504.363,52
2018,26-May-18,24,569.728,51
2018,27-May-18,01,611.861,52
2018,27-May-18,02,643.091,54
2018,27-May-18,03,618.83,54
2018,27-May-18,04,570.11,54
2018,27-May-18,05,485.958,55
2018,27-May-18,06,475.26,55
2018,27-May-18,07,464.968,55
2018,27-May-18,08,399.625,57
2018,27-May-18,09,413.604,57
2018,27-May-18,10,408.405,59
2018,27-May-18,11,399.83,59
2018,27-May-18,12,405.213,59
2018,27-May-18,13,396.631,59
2018,27-May-18,14,428.737,59
2018,27-May-18,15,449.827,59
2018,27-May-18,16,447.882,57
2018,27-May-18,17,429.942,57
2018,27-May-18,18,430.353,57
2018,27-May-18,19,431.107,55
2018,27-May-18,20,434.825,53
2018,27-May-18,21,448.969,54
2018,27-May-18,22,411.998,52
2018,27-May-18,23,387.856,53
2018,27-May-18,24,384.358,52
2018,28-May-18,01,365.767,50
2018,28-May-18,02,367.861,48
2018,28-May-18,03,352.36,48
2018,28-May-18,04,305.548,47
2018,28-May-18,05,276.807,47
2018,28-May-18,06,284.812,47
2018,28-May-18,07,267.71,49
2018,28-May-18,08,218.674,49
2018,28-May-18,09,184.426,49
2018,28-May-18,10,158.403,45
2018,28-May-18,11,171.796,47
2018,28-May-18,12,184.914,43
2018,28-May-18,13,209.283,38
2018,28-May-18,14,243.977,33
2018,28-May-18,15,235.152,34
2018,28-May-18,16,237.848,36
2018,28-May-18,17,245.446,36
2018,28-May-18,18,254.236,33
2018,28-May-18,19,263.266,34
2018,28-May-18,20,296.607,36
2018,28-May-18,21,345.83,44
2018,28-May-18,22,386.768,46
2018,28-May-18,23,409.611,48
2018,28-May-18,24,423.008,51
2018,29-May-18,01,478.998,51
2018,29-May-18,02,523.423,54
2018,29-May-18,03,540.485,52
2018,29-May-18,04,533.882,52
2018,29-May-18,05,552.74,51
2018,29-May-18,06,620.117,52
2018,29-May-18,07,491.925,49
2018,29-May-18,08,423.593,45
2018,29-May-18,09,418.049,45
2018,29-May-18,10,446.263,45
2018,29-May-18,11,462.736,40
2018,29-May-18,12,512.354,38
2018,29-May-18,13,501.73,43
2018,29-May-18,14,499.198,47
2018,29-May-18,15,500.901,48
2018,29-May-18,16,505.409,47
2018,29-May-18,17,485.844,43
2018,29-May-18,18,443.618,43
2018,29-May-18,19,362.695,41
2018,29-May-18,20,293.401,40
2018,29-May-18,21,334.229,40
2018,29-May-18,22,369.569,44
2018,29-May-18,23,365.477,45
2018,29-May-18,24,387.858,44
2018,30-May-18,01,358.564,38
2018,30-May-18,02,290.889,40
2018,30-May-18,03,279.151,34
2018,30-May-18,04,225.457,32
2018,30-May-18,05,197.797,35
2018,30-May-18,06,192.984,44
2018,30-May-18,07,187.702,50
2018,30-May-18,08,150.969,47
2018,30-May-18,09,116.157,39
2018,30-May-18,10,112.14,39
2018,30-May-18,11,97.307,35
2018,30-May-18,12,79.322,41
2018,30-May-18,13,76.509,46
2018,30-May-18,14,82.588,48
2018,30-May-18,15,100.015,48
2018,30-May-18,16,117.451,47
2018,30-May-18,17,143.537,46
2018,30-May-18,18,174.539,47
2018,30-May-18,19,218.397,45
2018,30-May-18,20,251.91,45
2018,30-May-18,21,409.349,42
2018,30-May-18,22,534.379,43
2018,30-May-18,23,548.955,43
2018,30-May-18,24,572.85,43
2018,31-May-18,01,561.586,44
2018,31-May-18,02,537.937,43
2018,31-May-18,03,514.651,45
2018,31-May-18,04,497.303,46
2018,31-May-18,05,436.997,46
2018,31-May-18,06,387.837,47
2018,31-May-18,07,294.005,45
2018,31-May-18,08,181.103,40
2018,31-May-18,09,108.774,36
2018,31-May-18,10,71.909,33
2018,31-May-18,11,59.461,34
2018,31-May-18,12,67.141,42
2018,31-May-18,13,106.243,51
2018,31-May-18,14,150.083,52
2018,31-May-18,15,211.323,54
2018,31-May-18,16,255.176,55
2018,31-May-18,17,296.706,56
2018,31-May-18,18,323.422,51
2018,31-May-18,19,334.949,52
2018,31-May-18,20,359.232,48
2018,31-May-18,21,455.361,49
2018,31-May-18,22,497.797,49
2018,31-May-18,23,506.015,49
2018,31-May-18,24,483.044,47
2018,1-Jun-18,01,508.502,46
2018,1-Jun-18,02,440.479,45
2018,1-Jun-18,03,361.347,47
2018,1-Jun-18,04,330.727,46
2018,1-Jun-18,05,266.742,45
2018,1-Jun-18,06,248.352,44
2018,1-Jun-18,07,204.564,44
2018,1-Jun-18,08,117.971,43
2018,1-Jun-18,09,70.402,38
2018,1-Jun-18,10,46.096,37
2018,1-Jun-18,11,29.216,36
2018,1-Jun-18,12,22.369,38
2018,1-Jun-18,13,34.431,39
2018,1-Jun-18,14,59.688,40
2018,1-Jun-18,15,87.378,37
2018,1-Jun-18,16,68.365,39
2018,1-Jun-18,17,75.273,42
2018,1-Jun-18,18,49.974,42
2018,1-Jun-18,19,53.359,36
2018,1-Jun-18,20,55.523,37
2018,1-Jun-18,21,35.592,32
2018,1-Jun-18,22,48.963,34
2018,1-Jun-18,23,61.947,42
2018,1-Jun-18,24,109.087,44
2018,2-Jun-18,01,160.874,43
2018,2-Jun-18,02,252.771,43
2018,2-Jun-18,03,325.486,43
2018,2-Jun-18,04,377.063,45
2018,2-Jun-18,05,449.148,44
2018,2-Jun-18,06,548.507,47
2018,2-Jun-18,07,557.206,46
2018,2-Jun-18,08,586.123,43
2018,2-Jun-18,09,554.155,48
2018,2-Jun-18,10,636.372,53
2018,2-Jun-18,11,652.095,53
2018,2-Jun-18,12,580.205,52
2018,2-Jun-18,13,607.055,51
2018,2-Jun-18,14,622.502,52
2018,2-Jun-18,15,598.509,52
2018,2-Jun-18,16,689.471,48
2018,2-Jun-18,17,666.665,48
2018,2-Jun-18,18,614.944,47
2018,2-Jun-18,19,573.684,49
2018,2-Jun-18,20,501.71,50
2018,2-Jun-18,21,562.794,53
2018,2-Jun-18,22,578.536,53
2018,2-Jun-18,23,523.159,52
2018,2-Jun-18,24,512.247,50
2018,3-Jun-18,01,459.559,50
2018,3-Jun-18,02,472.875,51
2018,3-Jun-18,03,439.681,52
2018,3-Jun-18,04,409.383,50
2018,3-Jun-18,05,358.181,52
2018,3-Jun-18,06,324.4,50
2018,3-Jun-18,07,288.236,54
2018,3-Jun-18,08,247.734,54
2018,3-Jun-18,09,201.08,55
2018,3-Jun-18,10,141.081,52
2018,3-Jun-18,11,101.453,53
2018,3-Jun-18,12,84.815,51
2018,3-Jun-18,13,87.132,57
2018,3-Jun-18,14,85.27,52
2018,3-Jun-18,15,89.518,53
2018,3-Jun-18,16,114.63,55
2018,3-Jun-18,17,161.923,56
2018,3-Jun-18,18,192.104,52
2018,3-Jun-18,19,239.131,53
2018,3-Jun-18,20,327.03,50
2018,3-Jun-18,21,475.094,52
2018,3-Jun-18,22,520.346,50
2018,3-Jun-18,23,555.127,51
2018,3-Jun-18,24,591.439,53
2018,4-Jun-18,01,623.395,53
2018,4-Jun-18,02,594.976,52
2018,4-Jun-18,03,557.057,51
2018,4-Jun-18,04,549.174,47
2018,4-Jun-18,05,541.587,50
2018,4-Jun-18,06,485.639,50
2018,4-Jun-18,07,454.69,49
2018,4-Jun-18,08,437.321,48
2018,4-Jun-18,09,475.083,48
2018,4-Jun-18,10,508.765,50
2018,4-Jun-18,11,523.757,49
2018,4-Jun-18,12,526.112,49
2018,4-Jun-18,13,544.925,52
2018,4-Jun-18,14,505.433,50
2018,4-Jun-18,15,507.022,52
2018,4-Jun-18,16,456.993,51
2018,4-Jun-18,17,399.813,49
2018,4-Jun-18,18,358.901,50
2018,4-Jun-18,19,356.467,47
2018,4-Jun-18,20,358.257,46
2018,4-Jun-18,21,348.409,44
2018,4-Jun-18,22,284.387,43
2018,4-Jun-18,23,227.506,44
2018,4-Jun-18,24,218.04,47
2018,5-Jun-18,01,222.424,46
2018,5-Jun-18,02,170.504,46
2018,5-Jun-18,03,168.488,45
2018,5-Jun-18,04,134.929,43
2018,5-Jun-18,05,153.961,44
2018,5-Jun-18,06,146.254,37
2018,5-Jun-18,07,138.372,36
2018,5-Jun-18,08,78.28,31
2018,5-Jun-18,09,67.19,32
2018,5-Jun-18,10,82.22,30
2018,5-Jun-18,11,64.95,30
2018,5-Jun-18,12,72.024,35
2018,5-Jun-18,13,89.207,40
2018,5-Jun-18,14,102.647,42
2018,5-Jun-18,15,102.213,44
2018,5-Jun-18,16,129.178,39
2018,5-Jun-18,17,123.809,40
2018,5-Jun-18,18,104.235,41
2018,5-Jun-18,19,80.476,38
2018,5-Jun-18,20,63.264,29
2018,5-Jun-18,21,46.847,30
2018,5-Jun-18,22,44.252,30
2018,5-Jun-18,23,40.466,32
2018,5-Jun-18,24,32.69,32
2018,6-Jun-18,01,39.668,31
2018,6-Jun-18,02,50.098,33
2018,6-Jun-18,03,53.476,35
2018,6-Jun-18,04,50.476,32
2018,6-Jun-18,05,35.973,34
2018,6-Jun-18,06,38.134,34
2018,6-Jun-18,07,37.313,33
2018,6-Jun-18,08,33.844,29
2018,6-Jun-18,09,29.703,31
2018,6-Jun-18,10,23.301,29
2018,6-Jun-18,11,15.819,26
2018,6-Jun-18,12,9.668,24
2018,6-Jun-18,13,19.06,30
2018,6-Jun-18,14,34.913,32
2018,6-Jun-18,15,69.549,33
2018,6-Jun-18,16,87.635,35
2018,6-Jun-18,17,98.195,36
2018,6-Jun-18,18,60.562,41
2018,6-Jun-18,19,34.861,39
2018,6-Jun-18,20,41.628,36
2018,6-Jun-18,21,67.001,36
2018,6-Jun-18,22,139.343,35
2018,6-Jun-18,23,185.277,34
2018,6-Jun-18,24,190.21,37
2018,7-Jun-18,01,158.42,40
2018,7-Jun-18,02,127.931,42
2018,7-Jun-18,03,95.717,40
2018,7-Jun-18,04,83.886,41
2018,7-Jun-18,05,87.525,42
2018,7-Jun-18,06,90.752,42
2018,7-Jun-18,07,85.011,43
2018,7-Jun-18,08,40.927,41
2018,7-Jun-18,09,31.633,42
2018,7-Jun-18,10,37.541,41
2018,7-Jun-18,11,59.233,45
2018,7-Jun-18,12,93.398,48
2018,7-Jun-18,13,124.076,53
2018,7-Jun-18,14,150.802,53
2018,7-Jun-18,15,216.802,53
2018,7-Jun-18,16,287.083,55
2018,7-Jun-18,17,305.713,54
2018,7-Jun-18,18,298.699,51
2018,7-Jun-18,19,295.716,49
2018,7-Jun-18,20,281.307,45
2018,7-Jun-18,21,276.707,47
2018,7-Jun-18,22,302.472,50
2018,7-Jun-18,23,318.567,52
2018,7-Jun-18,24,306.01,50
2018,8-Jun-18,01,299.754,50
2018,8-Jun-18,02,363.095,51
2018,8-Jun-18,03,361.251,52
2018,8-Jun-18,04,337.789,52
2018,8-Jun-18,05,345.136,50
